"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime","param"
"1991","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD1 Mar 28 2017 TotalN","Sample-Routine","Water",NA,2017-03-28,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD1",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.47","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-03-28,NA,NA,NA,NA,NA,"STORET",2017-03-28 18:00:00,NA,"Nitrogen Total mg/l"
"1992","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-65-PFMC-Feb 18-nitrogen","Sample-Routine","Water",NA,2018-02-14,"10:40:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-PFMC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.511","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-02-14,NA,NA,NA,NA,NA,"STORET",2018-02-14 16:40:00,NA,"Nitrogen Total ppm"
"1993","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-96-NBC-Oct 18-nitrogen","Sample-Routine","Water",NA,2018-10-10,"08:52:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-NBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.106","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-10-10,NA,NA,NA,NA,NA,"STORET",2018-10-10 14:52:00,NA,"Nitrogen Total ppm"
"1994","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-23 RC-Mar 17-nitorgen","Sample-Routine","Water",NA,2017-03-24,"13:05:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.626","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-03-24,NA,NA,NA,NA,NA,"STORET",2017-03-24 19:05:00,NA,"Nitrogen Total ppm"
"1995","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-153-SLBC-Sep 19-nitrogen","Sample-Routine","Water",NA,2019-09-22,"12:24:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-SLBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.294","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-09-22,NA,NA,NA,NA,NA,"STORET",2019-09-22 18:24:00,NA,"Nitrogen Total ppm"
"1996","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD2 Jan 22 2018 TotalN","Sample-Routine","Water",NA,2018-01-22,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD2",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","1.114","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-01-22,NA,NA,NA,NA,NA,"STORET",2018-01-22 18:00:00,NA,"Nitrogen Total mg/l"
"1997","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-40-CLC-July 17-nitrogen","Sample-Routine","Water",NA,2017-07-28,"11:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-CLC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.638","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-07-28,NA,NA,NA,NA,NA,"STORET",2017-07-28 17:20:00,NA,"Nitrogen Total ppm"
"1998","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD3 April 14 2018 TotalN","Sample-Routine","Water",NA,2018-04-14,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD3",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.172","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-04-14,NA,NA,NA,NA,NA,"STORET",2018-04-14 18:00:00,NA,"Nitrogen Total mg/l"
"1999","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD3 Jan 21 2015 TotalN","Sample-Routine","Water",NA,2015-01-21,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD3",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","1.338","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2015-01-21,NA,NA,NA,NA,NA,"STORET",2015-01-21 18:00:00,NA,"Nitrogen Total mg/l"
"2000","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD2 Jan 4 2016 TotalN","Sample-Routine","Water",NA,2016-01-04,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD2",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.515","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2016-01-04,NA,NA,NA,NA,NA,"STORET",2016-01-04 18:00:00,NA,"Nitrogen Total mg/l"
"2001","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-127-RC-May 19-nitrogen","Sample-Routine","Water",NA,2019-05-23,"09:51:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.692","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-05-23,NA,NA,NA,NA,NA,"STORET",2019-05-23 15:51:00,NA,"Nitrogen Total ppm"
"2002","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-26 SLBC-Apr 17-nitrogen","Sample-Routine","Water",NA,2017-04-14,"12:35:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-SLBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.676","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-04-14,NA,NA,NA,NA,NA,"STORET",2017-04-14 18:35:00,NA,"Nitrogen Total ppm"
"2003","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-25 PFMC-Apr 17-nitrogen","Sample-Routine","Water",NA,2017-04-07,"11:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-PFMC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","1.264","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-04-07,NA,NA,NA,NA,NA,"STORET",2017-04-07 17:20:00,NA,"Nitrogen Total ppm"
"2004","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-56-RC- Nov 17- nitrogeno","Sample-Routine","Water",NA,2017-11-30,"11:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.711","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-11-30,NA,NA,NA,NA,NA,"STORET",2017-11-30 17:10:00,NA,"Nitrogen Total ppm"
"2005","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-38 CLC-May-10-Nitrogen","Sample-Routine","Water",NA,2019-05-10,"12:05:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-1200",NA,"ASUERF-CLC",NA,NA,NA,NA,NA,NA,NA,"Bucket",NA,"Nitrogen","Total","1.756","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-05-10,NA,NA,NA,NA,NA,"STORET",2019-05-10 18:05:00,NA,"Nitrogen Total ppm"
"2006","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-35 CLC-Apr-06-Nitrogen","Sample-Routine","Water",NA,2019-04-06,"12:05:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-1200",NA,"ASUERF-CLC",NA,NA,NA,NA,NA,NA,NA,"Bucket",NA,"Nitrogen","Total","0.749","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-04-06,NA,NA,NA,NA,NA,"STORET",2019-04-06 18:05:00,NA,"Nitrogen Total ppm"
"2007","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-44-ECC-Aug 17-nitrogen","Sample-Routine","Water",NA,2017-08-15,"11:38:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-ECC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.209","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-08-15,NA,NA,NA,NA,NA,"STORET",2017-08-15 17:38:00,NA,"Nitrogen Total ppm"
"2008","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-62-ECC-Jan 18-nitrogen","Sample-Routine","Water",NA,2018-01-24,"11:16:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-ECC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.122","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-01-24,NA,NA,NA,NA,NA,"STORET",2018-01-24 17:16:00,NA,"Nitrogen Total ppm"
"2009","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-133-SLBC-Jun 19-nitrogen","Sample-Routine","Water",NA,2019-06-12,"11:46:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-SLBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.754","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-06-12,NA,NA,NA,NA,NA,"STORET",2019-06-12 17:46:00,NA,"Nitrogen Total ppm"
"2010","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-91-CC-Aug 18-nitrogen","Sample-Routine","Water",NA,2018-08-31,"12:35:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-CC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.442","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-08-31,NA,NA,NA,NA,NA,"STORET",2018-08-31 18:35:00,NA,"Nitrogen Total ppm"
"2011","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD4 Dec 20 2017 TotalN","Sample-Routine","Water",NA,2017-12-20,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD4",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","3.236","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-12-20,NA,NA,NA,NA,NA,"STORET",2017-12-20 18:00:00,NA,"Nitrogen Total ppm"
"2012","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-64-MCSBSC-Feb 18-nitrogen","Sample-Routine","Water",NA,2018-02-09,"12:29:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-MCSBSC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.443","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-02-09,NA,NA,NA,NA,NA,"STORET",2018-02-09 18:29:00,NA,"Nitrogen Total ppm"
"2013","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-19 CLC-Jul-23-Nitrogen","Sample-Routine","Water",NA,2018-07-23,"11:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-1200",NA,"ASUERF-CLC",NA,NA,NA,NA,NA,NA,NA,"Bucket",NA,"Nitrogen","Total","0.071","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-07-23,NA,NA,NA,NA,NA,"STORET",2018-07-23 17:20:00,NA,"Nitrogen Total ppm"
"2014","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-81-NBC-Jun 18-nitrogen","Sample-Routine","Water",NA,2018-06-21,"12:09:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-NBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.093","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-06-21,NA,NA,NA,NA,NA,"STORET",2018-06-21 18:09:00,NA,"Nitrogen Total ppm"
"2015","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-136-CLC-Jun 19-nitrogen","Sample-Routine","Water",NA,2019-06-28,"11:37:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-CLC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.145","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-06-28,NA,NA,NA,NA,NA,"STORET",2019-06-28 17:37:00,NA,"Nitrogen Total ppm"
"2016","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-LRD1 Feb 22 2018 TotalN","Sample-Routine","Water",NA,2018-02-22,"12:00:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-020",NA,"ASUERF-LRD1",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.142","mg/l",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-02-22,NA,NA,NA,NA,NA,"STORET",2018-02-22 18:00:00,NA,"Nitrogen Total mg/l"
"2017","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-63-CC-Feb 18-nitrogen","Sample-Routine","Water",NA,2018-02-02,"13:05:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-CC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","1.668","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-02-02,NA,NA,NA,NA,NA,"STORET",2018-02-02 19:05:00,NA,"Nitrogen Total ppm"
"2018","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-44-SLBC-Aug 17-nitrogen","Sample-Routine","Water",NA,2017-08-15,"12:28:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-SLBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.733","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-08-15,NA,NA,NA,NA,NA,"STORET",2017-08-15 18:28:00,NA,"Nitrogen Total ppm"
"2019","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-28 RC-Apr 17-nitorgen","Sample-Routine","Water",NA,2017-04-11,"12:15:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.764","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-04-11,NA,NA,NA,NA,NA,"STORET",2017-04-11 18:15:00,NA,"Nitrogen Total ppm"
"2020","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-16 RC-Feb 16-Nitrogen","Sample-Routine","Water",NA,2017-02-03,"13:20:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.736","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2017-02-03,NA,NA,NA,NA,NA,"STORET",2017-02-03 19:20:00,NA,"Nitrogen Total ppm"
"2021","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-64-RC-Feb 18-nitrogen","Sample-Routine","Water",NA,2018-02-02,"12:36:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.869","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-02-02,NA,NA,NA,NA,NA,"STORET",2018-02-02 18:36:00,NA,"Nitrogen Total ppm"
"2022","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-128-ECC-May 19-nitrogen","Sample-Routine","Water",NA,2019-05-23,"07:25:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-ECC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.192","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2019-05-23,NA,NA,NA,NA,NA,"STORET",2019-05-23 13:25:00,NA,"Nitrogen Total ppm"
"2023","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-3 SLBC-Oct 16-Nitrogen","Sample-Routine","Water",NA,2016-10-28,"13:10:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-SLBC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.351","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2016-10-28,NA,NA,NA,NA,NA,"STORET",2016-10-28 19:10:00,NA,"Nitrogen Total ppm"
"2024","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-89-CLC-Sep 18-nitrogen","Sample-Routine","Water",NA,2018-09-07,"11:21:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-CLC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.009","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-09-07,NA,NA,NA,NA,NA,"STORET",2018-09-07 17:21:00,NA,"Nitrogen Total ppm"
"2025","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-102-RC-Nov 18-nitrogen","Sample-Routine","Water",NA,2018-11-30,"13:30:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-RC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.601","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-11-30,NA,NA,NA,NA,NA,"STORET",2018-11-30 19:30:00,NA,"Nitrogen Total ppm"
"2026","ASUERF","Arkansas State University Ecotoxicology Research Facility","ASUERF-90-CC-Aug 18-nitrogen","Sample-Routine","Water",NA,2018-08-24,"13:52:00","CST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-255",NA,"ASUERF-CC",NA,NA,NA,NA,"Total Nitrogen","ASUERF","DA-3500 Discrete Analyzer","Bucket",NA,"Nitrogen","Total","0.403","ppm",NA,"Final",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4500-N-C","APHA","4500 N C ~ Persufate Method for Total Nitrogen",NA,NA,2018-08-24,NA,NA,NA,NA,NA,"STORET",2018-08-24 19:52:00,NA,"Nitrogen Total ppm"
